Identifiant;Chaine;startDate;endDate;referenceDate;DureeSecondes;TitreEmission;TitreCollection;TitreTrancheHoraire;Chapeau;NatureProduction;Producteurs;Descripteurs;Generiques;Genres;Thematique;IdentifiantMediametrie;IdentifiantImedia
"5679387_001";"France Inter";"2013-06-11T21:05:00+01:00";"2013-06-11T22:55:07+01:00";"2013-06-11";"6607";"Ti Coca ; Kobo town ; Manuele Fior ; Catherine Bédard";"Ouvert la nuit";"";"Magazine culturel présenté par Alexandre HERAUD et Aurélie SFEZ. Ils s'entretiennent aujourd'hui avec le chanteur TI COCA et Drew GONSALVES du groupe KOBO TOWN qui interprètent des morceaux en direct, puis avec Catherine BEDARD, commissaire de l'exposition ""Fantastique Kenojuak Ashevak"" qui a lieu au centre culturel canadien à Paris. L'émission est émaillée de la chronique d'Eva BESTER qui reçoit le dessinateur italien Manuele FIOR pour parler de sa bande-dessinée ""L'entrevue"".";"Production propre";"Radio France, 2013 (Producteur)";"chanteur|chanson|musique|artiste|bande dessinée|Trinité et Tobago|Haïti|exposition|Ti Coca-chanteur|Fior, Manuele|Inuit|Kobo town-groupe|dessinateur|Italie";"Héraud, Alexandre (Présentateur)|Héraud, Alexandre (Producteur)|Sfez, Aurélie (Présentateur)|Montaigne, Tania de (Producteur)|Ti Coca-chanteur (Participant)|Bedard, Catherine (Participant)|Chelius, Jérôme (Réalisateur)|Fior, Manuele (Participant)|Bester, Eva (Présentateur)|Kobo town-groupe (Participant)";"Magazine|Interview entretien";"";"0";""
"5679388_001";"France Inter";"2013-06-11T22:00:00+01:00";"2013-06-11T22:03:10+01:00";"2013-06-11";"190";"Inter soir 22h00 : émission du 11 juin 2013";"Inter soir 22h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5679389_001";"France Inter";"2013-06-11T23:00:00+01:00";"2013-06-11T23:14:25+01:00";"2013-06-11";"865";"Inter soir 23h00 : émission du 11 juin 2013";"Inter soir 23h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5679390_001";"France Inter";"2013-06-11T23:14:00+01:00";"2013-06-11T23:15:00+01:00";"2013-06-11";"60";"Météo : émission du 11 juin 2013";"Météo";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Message info";"";"0";""
"5679391_001";"France Inter";"2013-06-11T23:16:00+01:00";"2013-06-12T00:00:36+01:00";"2013-06-11";"2676";"Rencontre : Ed Banger Family : 1ère émission";"Addictions";"";"Laurence PIERRE s'entretient avec des membres du label Ed Banger à l'occasion des dix ans d'existence du label : le patron du label Pedro WINTER, Gaspard AUGE et Xavier DE ROSNAY du groupe JUSTICE, SO ME , Boston BUN, et Philippe ZDAR du groupe CASSIUS.";"Production propre";"Radio France, 2013 (Producteur)";"groupe musical|musique|entreprise|disque jockey|Cassius-groupe|Justice-groupe|musique électronique";"Pierre, Laurence (Présentateur)|Pierre, Laurence (Producteur)|Imbert, Christophe (Réalisateur)|Winter, Pedro (Participant)|Jabot, Pierre (Réalisateur)|Augé, Gaspard (Participant)|Rosnay, Xavier de (Participant)|Bun, Boston (Participant)|Zdar, Philippe (Participant)|So Me-graphiste (Participant)";"Interview entretien|Emission à base de disques";"";"0";""
"5680312_001";"France Culture";"2013-06-12T00:00:00+01:00";"2013-06-12T00:35:29+01:00";"2013-06-12";"2129";"Emmanuel Pernoud";"Du jour au lendemain";"";"Alain VEINSTEIN reçoit Emmanuel PERNOUD à l'occasion de la parution de son essai ""Paradis ordinaires"".";"Production propre";"Radio France, 2013 (Producteur)";"essai littéraire";"Veinstein, Alain (Présentateur)|Veinstein, Alain (Producteur)|Pernoud, Emmanuel (Participant)|Secheret, Anne (Réalisateur)";"Magazine|Interview entretien";"";"0";""
"5680313_001";"France Culture";"2013-06-12T00:35:10+01:00";"2013-06-12T01:37:12+01:00";"2013-06-12";"3722";"Quel est le nom du poète";"L'éloge du savoir. Cours du Collège de France";"";"Conférence prononcée par Michel ZINK, professeur de littérature médiévale au Collège de France à propos de la place du poète au Moyen Age.";"Production propre";"Radio France, 2013 (Producteur)";"poésie|poète|conférence|Paris|Moyen Age";"Goémé, Christine (Présentateur)|Goémé, Christine (Producteur)|Zink, Michel (Participant)|Depelchin, Anne (Réalisateur)";"Retransmission";"";"0";""
"5680314_001";"France Culture";"2013-06-12T01:30:00+01:00";"2013-06-12T06:00:00+01:00";"2013-06-12";"16200";"Les nuits de France Culture : émission du 12 juin 2013";"";"Les nuits de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Garbit, Philippe (Producteur)|Huttin, Geneviève (Producteur)|Goémé, Christine (Producteur)|Floriot, Marc (Producteur)|Mourthé, Virginie (Réalisateur)";"Tranche horaire";"";"0";""
"5680315_001";"France Culture";"2013-06-12T01:31:00+01:00";"2013-06-12T03:01:01+01:00";"2013-06-12";"5401";"Romans d'aventures de cape et d'épée";"Les maîtres du roman populaire français";"Les nuits de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Vierne, Jean Jacques (Producteur)|Paturel, Dominique (Interprète)|Leclerc, Jean (Participant)|Vibert, François (Interprète)|Personne, Fred (Interprète)|Bisciglia, Paul (Interprète)|Martel, Serge (Producteur)|Dupriez, Pierre (Producteur)|Allemane, Benoît (Interprète)|Calvé, Jean François (Interprète)|Oumansky, André (Interprète)|Clerc, Caroline (Interprète)|Zevaco, Michel (Auteur de l'oeuvre pré-existante)|Simon, Christine (Interprète)|Caillot, Patrice (Participant)|Olivier, Martin (Participant)|Van Herp, Jacques (Participant)|Nelod, Gilles (Participant)|Sigaux, Gilbert (Participant)|Berge, Colette (Interprète)|Negroni, Jean (Interprète)";"Documentaire";"";"0";""
"5680316_001";"France Culture";"2013-06-12T03:01:00+01:00";"2013-06-12T03:30:59+01:00";"2013-06-12";"1799";"La Russie : L'individu collectif";"Collège des ondes";"Les nuits de France Culture";"";"Production propre";"Radio France, 2010 (Producteur)";"";"Trabaud, Pierre (Interprète)|Bosquet, Alain (Présentateur)|Bosquet, Alain (Producteur)|Portnoy, Harold (Présentateur)|Portnoy, Harold (Réalisateur)|Gorki, Maxime (Auteur de l'oeuvre pré-existante)";"Causerie";"";"";""
"5680317_001";"France Culture";"2013-06-12T03:36:00+01:00";"2013-06-12T05:01:01+01:00";"2013-06-12";"5101";"L'espace des hommes : 2ème partie";"Les nuits magnétiques";"Les nuits de France Culture";"";"Production propre";"Radio France, 2009 (Producteur)";"";"Noël, Bernard (Participant)|Zucca, Pierre (Participant)|Veinstein, Alain (Présentateur)|Bernheim, Nicole Lise (Participant)|Bernheim, Nicole Lise (Producteur)|Daive, Jean (Présentateur)|Carvalho, Ana de (Participant)|Verpillat, Frank (Participant)";"Documentaire";"";"";""
"5680318_001";"France Culture";"2013-06-12T05:02:00+01:00";"2013-06-12T05:54:48+01:00";"2013-06-12";"3168";"Les eaux montent sur l'île de Sein";"Champ libre";"Les nuits de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Documentaire|Série";"";"0";""
"5680319_001";"France Culture";"2013-06-12T06:00:10+01:00";"2013-06-12T06:29:10+01:00";"2013-06-12";"1740";"Un autre jour est possible : émission du 12 juin 2013";"Un autre jour est possible";"";"Après la diffusion du 13ème épisode de la série de vingt consacrée à l'histoire de la nouvelle vague, entretien avec l'écrivain Vénus KHOURY GHATA pour son roman ""La fiancée était à dos d'âne"".";"Production propre";"Radio France, 2013 (Producteur)";"cinéma|roman|courant artistique";"Douchet, Jean (Participant)|Khoury Ghata, Vénus (Participant)|Dutter, Thomas (Réalisateur)|Hakem, Tewfik (Présentateur)|Hakem, Tewfik (Producteur)";"Magazine|Interview entretien";"";"0";""
"5680320_001";"France Culture";"2013-06-12T06:29:00+01:00";"2013-06-12T06:30:00+01:00";"2013-06-12";"60";"Interprogrammes : émission du 12 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680321_001";"France Culture";"2013-06-12T06:30:00+01:00";"2013-06-12T09:01:30+01:00";"2013-06-12";"9090";"Périco Légasse, Arnaud Daguin";"";"Les matins de France Culture";"Pour évoquer les scandales alimentaire et la puissance de l'industrie agroalimentaire, Marc VOINCHET s'entretient avec Périco LEGASSE, journaliste à Marianne et critique gastronomique, auteur de ""Dictionnaire impertinent de la gastronomie"",  avec Arnaud DAGUIN, chef cuisinier étoilé et avec Alain KRUGER, animateur radio.";"Production propre";"Radio France, 2013 (Producteur)";"scandale|fraude|industrie agroalimentaire|santé publique|alimentation";"Kruger, Alain (Participant)|Voinchet, Marc (Présentateur)|Voinchet, Marc (Producteur)|Baudouin, Philippe (Réalisateur)|Legasse, Perico (Participant)|Daguin, Arnaud (Participant)|Reynaud, Luc Jean (Réalisateur)";"Tranche horaire|Interview entretien";"";"0";""
"5680322_001";"France Culture";"2013-06-12T06:30:30+01:00";"2013-06-12T06:35:09+01:00";"2013-06-12";"279";"Journal 06h30 : émission du 12 juin 2013";"Journal 06h30";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5680323_001";"France Culture";"2013-06-12T06:35:00+01:00";"2013-06-12T06:42:06+01:00";"2013-06-12";"426";"Les mondes pluriels de Howard S Becker ";"L'essai et la revue du jour";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Munier, Jacques (Présentateur)";"Chronique";"";"0";""
"5680324_001";"France Culture";"2013-06-12T06:42:00+01:00";"2013-06-12T06:44:45+01:00";"2013-06-12";"165";"La chronique de Jean Louis Ezine : émission du 12 juin 2013";"La chronique de Jean Louis Ezine";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Ezine, Jean Louis (Présentateur)";"Chronique";"";"0";""
"5680325_001";"France Culture";"2013-06-12T06:45:00+01:00";"2013-06-12T06:57:20+01:00";"2013-06-12";"740";"L'aviation française dans les opérations outre-mer";"Les enjeux internationaux";"Les matins de France Culture";"Thierry GARCIN reçoit le général Michel FORGET, ancien commandant de la Force aérienne tactique, pour parler de l'aviation française.";"Production propre";"Radio France, 2013 (Producteur)";"armée|armée de l'air|géopolitique|intervention étrangère";"Laurent, Eric (Producteur)|Garcin, Thierry (Présentateur)|Garcin, Thierry (Producteur)|Forget, Michel (Participant)";"Interview entretien";"";"0";""
"5680326_001";"France Culture";"2013-06-12T06:57:00+01:00";"2013-06-12T06:58:00+01:00";"2013-06-12";"60";"Interprogrammes : émission du 12 juin 2013";"Interprogrammes";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680327_001";"France Culture";"2013-06-12T07:00:00+01:00";"2013-06-12T07:12:58+01:00";"2013-06-12";"778";"Journal 07h00 : émission du 12 juin 2013";"Journal 07h00";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5680328_001";"France Culture";"2013-06-12T07:12:00+01:00";"2013-06-12T07:15:06+01:00";"2013-06-12";"186";"Ange Mancini, le coordonnateur national du renseignement";"Trait pour trait";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Sturm, Florence (Journaliste)";"Chronique";"";"0";""
"5680329_001";"France Culture";"2013-06-12T07:17:00+01:00";"2013-06-12T07:22:28+01:00";"2013-06-12";"328";"Le monde selon Noëlle Lenoir : émission du 12 juin 2013";"Le monde selon";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Lenoir, Noëlle (Présentateur)";"Chronique";"";"0";""
"5680330_001";"France Culture";"2013-06-12T07:24:00+01:00";"2013-06-12T07:29:33+01:00";"2013-06-12";"333";"Fin de retransmission en Grèce";"Revue de presse internationale";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Cluzel, Thomas (Présentateur)";"Revue de presse";"";"0";""
"5680331_001";"France Culture";"2013-06-12T07:30:00+01:00";"2013-06-12T07:34:18+01:00";"2013-06-12";"258";"La peine de mort, encore et encore";"Le choix de la rédaction";"Les matins de France Culture";"Reportage sur la lutte pour l'abolition de la peine de mort, à travers le témoignage de deux montpelliérains, Danièle et René Sirven, qui ont choisi d'accompagner Rickey Lynn Lewis, jusqu'à son exécution aux Etats Unis en avril 2013.";"Production propre";"Radio France, 2013 (Producteur)";"droits de l'homme|peine de mort|prisonnier|exécution";"Epstain, Nadine (Présentateur)";"Reportage";"";"0";""
"5680332_001";"France Culture";"2013-06-12T07:36:00+01:00";"2013-06-12T07:38:37+01:00";"2013-06-12";"157";"Sur l'écran noir sur nos nuits grecques";"Le billet politique d'Hubert Huertas";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Huertas, Hubert (Présentateur)";"Chronique";"";"0";""
"5680333_001";"France Culture";"2013-06-12T07:39:00+01:00";"2013-06-12T07:42:15+01:00";"2013-06-12";"195";"Les idées claires de Caroline Eliacheff : émission du 12 juin 2013";"Les idées claires";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Eliacheff, Caroline (Participant)";"Chronique";"";"0";""
"5680334_001";"France Culture";"2013-06-12T07:42:00+01:00";"2013-06-12T07:56:03+01:00";"2013-06-12";"843";"L'invité des matins : émission du 12 juin 2013";"L'invité des matins";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interview entretien";"";"0";""
"5680335_001";"France Culture";"2013-06-12T07:56:00+01:00";"2013-06-12T07:58:54+01:00";"2013-06-12";"174";"La chronique de Philippe Meyer : émission du 12 juin 2013";"La chronique de Philippe Meyer";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Meyer, Philippe (Présentateur)";"Chronique";"";"0";""
"5680336_001";"France Culture";"2013-06-12T08:00:00+01:00";"2013-06-12T08:13:51+01:00";"2013-06-12";"831";"Journal 08h00 : émission du 12 juin 2013";"Journal 08h00";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5680337_001";"France Culture";"2013-06-12T08:15:00+01:00";"2013-06-12T08:15:30+01:00";"2013-06-12";"30";"Interprogrammes : émission du 12 juin 2013";"Interprogrammes";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680338_001";"France Culture";"2013-06-12T08:16:00+01:00";"2013-06-12T08:19:18+01:00";"2013-06-12";"198";"La malbouffe et l'industrie agroalimentaire";"La chronique de Brice Couturier";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Couturier, Brice (Présentateur)";"Chronique";"";"0";""
"5680339_001";"France Culture";"2013-06-12T08:19:00+01:00";"2013-06-12T08:53:44+01:00";"2013-06-12";"2084";"L'invité des matins : émission du 12 juin 2013";"L'invité des matins";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interview entretien";"";"0";""
"5680340_001";"France Culture";"2013-06-12T08:50:00+01:00";"2013-06-12T08:56:25+01:00";"2013-06-12";"385";"Tout feu, tout flamme : émission du 12 juin 2013";"Tout feu, tout flamme";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Tretiack, Philippe (Présentateur)";"Chronique";"";"0";""
"5680341_001";"France Culture";"2013-06-12T09:00:00+01:00";"2013-06-12T09:05:08+01:00";"2013-06-12";"308";"Journal 09h00 : émission du 12 juin 2013";"Journal 09h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5680342_001";"France Culture";"2013-06-12T09:05:00+01:00";"2013-06-12T09:06:00+01:00";"2013-06-12";"60";"Interprogrammes : émission du 12 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680343_001";"France Culture";"2013-06-12T09:06:00+01:00";"2013-06-12T09:58:37+01:00";"2013-06-12";"3157";"Histoire de la télévision : 3ème émission";"La fabrique de l'histoire";"";"3ème émission d'une série de 3 consacrée à l'histoire de la télévision. Aujourd'hui Emmanuel LAURENTIN évoque, en compagnie de Séverine CASSAR, la fabrication du journal télévisé avec Marlène COULOMB GULLY, spécialiste des représentations du genre dans les médias, professeure en sciences de l'information et de la communication à l'Université Toulouse II-Le Mirail et Arnaud MERCIER, politologue, professeur de communication à l'Université de Metz et auteur d'une thèse sur le sujet.";"Production propre";"Radio France, 2013 (Producteur)";"journal télévisé|télévision";"Laurentin, Emmanuel (Présentateur)|Laurentin, Emmanuel (Producteur)|Mercier, Arnaud (Participant)|Coulomb Gully, Marlène (Participant)|Cassar, Séverine (Présentateur)|Cassar, Séverine (Réalisateur)";"Magazine|Reportage";"";"0";""
"5680345_001";"France Culture";"2013-06-12T09:59:30+01:00";"2013-06-12T10:00:00+01:00";"2013-06-12";"30";"Interprogrammes : émission du 12 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680346_001";"France Culture";"2013-06-12T10:00:00+01:00";"2013-06-12T10:59:21+01:00";"2013-06-12";"3561";"Bac philo, deuxième édition : 3ème émission";"Les nouveaux chemins de la connaissance";"";"Troisième volet d'une série de quatre émissions consacrées à l'épreuve de philosophie du baccalauréat : aujourd'hui Adèle VAN REETH  nous propose un commentaire de texte d'un extrait du ""deuxième discours"" de Jean-Jacques Rousseau avec Yann MARTIN, professeur de lycée.";"Production propre";"Radio France, 2013 (Producteur)";"Rousseau, Jean Jacques|baccalauréat|livre";"Bourel, Sophie (Interprète)|Portis Guérin, Mydia (Réalisateur)|Van Reeth, Adèle (Producteur)|Petit, Philippe (Producteur)";"Magazine|Interview entretien";"";"0";""
